pzem.voltage,ina3221.battery.voltage,ina3221.battery.current_ma,system.rssi,system.free_heap,system.cpu_temp,si7021.temperature
222.8,8.288,1.2,-64,193672,43.6,32.55862
223.0,8.288,1.2,-64,193672,43.6,32.56935
223.0,8.288,1.2,-64,193672,43.6,32.58007
223.0,8.288,1.2,-64,193672,43.6,32.56935
222.8,8.288,1.2,-65,193672,43.6,32.55862
222.8,8.288,1.2,-64,193672,43.6,32.56935
223.0,8.288,1.2,-65,193620,43.6,32.55862
223.2,8.288,1.2,-64,193672,43.6,32.5479
223.2,8.288,1.2,-66,193672,43.6,32.5479
223.1,8.296,1.2,-65,192100,43.6,32.53717
223.2,8.288,1.2,-63,193672,43.6,32.5479
223.3,8.288,1.2,-65,193672,43.6,32.5479
223.4,8.288,1.2,-66,193672,43.6,32.53717
223.2,8.288,1.2,-65,193620,43.6,32.53717
223.2,8.288,1.2,-66,193672,43.6,32.5479
223.3,8.288,1.2,-66,193672,43.6,32.55862
223.0,8.288,1.2,-67,193672,43.6,32.55862
223.0,8.288,1.2,-66,193672,43.6,32.55862
223.3,8.288,1.2,-65,193672,43.6,32.55862
223.4,8.288,1.2,-65,193672,43.6,32.56935
223.4,8.288,1.2,-65,193672,43.6,32.58007
224.0,8.288,1.2,-64,193672,43.6,32.5908
224.3,8.288,1.2,-66,193672,43.6,32.5908
224.2,8.288,1.2,-65,193672,43.6,32.58007
223.9,8.288,1.2,-65,193672,43.6,32.58007
223.8,8.288,1.2,-66,193672,43.6,32.61225
223.8,8.288,1.2,-65,193672,43.6,32.5908
223.2,8.288,1.2,-64,193672,43.6,32.62297
223.6,8.288,1.2,-67,193672,44.6,32.5908
223.1,8.288,1.2,-67,193672,43.6,32.58007
222.9,8.288,1.2,-67,193672,43.6,32.60152
222.9,8.296,1.2,-65,193672,44.6,32.5908
223.4,8.288,1.2,-68,193672,43.6,32.5908
223.6,8.288,1.2,-70,193672,43.6,32.5908
223.7,8.296,1.2,-73,192100,43.6,32.60152
223.2,8.288,1.2,-74,193672,43.6,32.60152
222.8,8.288,1.2,-76,193672,43.6,32.61225
222.6,8.288,1.2,-74,193672,43.6,32.61225
222.7,8.288,1.2,-74,193672,43.6,32.60152
222.7,8.288,1.2,-73,193672,43.6,32.61225
222.9,8.288,1.2,-72,193672,43.6,32.62297
223.1,8.28,1.2,-72,193672,43.6,32.60152
223.1,8.288,1.2,-73,193672,43.6,32.60152
223.1,8.28,1.2,-73,193672,44.6,32.62297
223.1,8.288,1.2,-71,193672,44.6,32.61225
223.1,8.288,1.2,-72,193620,44.6,32.61225
222.9,8.288,1.2,-75,193672,43.6,32.6337
222.9,8.288,1.2,-74,193672,43.6,32.6337
223.4,8.288,1.2,-69,193672,43.6,32.6337
223.2,8.288,1.2,-71,193672,43.6,32.6337
223.1,8.288,1.2,-70,193672,43.6,32.64442
223.3,8.288,1.2,-72,193672,43.6,32.6337
223.3,8.288,1.2,-68,193672,43.6,32.62297
223.5,8.288,1.2,-71,193672,43.6,32.61225
223.7,8.288,1.2,-70,193672,43.6,32.62297
223.7,8.288,1.2,-63,193672,43.6,32.6337
223.3,8.296,1.2,-63,192100,43.6,32.60152
223.1,8.288,1.2,-62,193672,43.6,32.61225
223.3,8.288,1.2,-68,193672,43.6,32.62297
223.3,8.288,1.2,-65,193672,43.6,32.62297
223.5,8.288,1.2,-60,193672,43.6,32.62297
223.7,8.288,1.2,-64,193672,43.6,32.62297
223.9,8.288,1.2,-63,193672,43.6,32.62297
223.8,8.288,1.2,-63,193672,43.6,32.61225
223.9,8.288,1.2,-66,193672,43.6,32.61225
223.9,8.288,1.2,-65,193672,43.6,32.61225
223.6,8.288,1.2,-65,193672,43.6,32.60152
223.5,8.288,1.2,-65,193672,43.6,32.5908
223.7,8.288,1.2,-64,193672,43.6,32.60152
223.4,8.296,1.2,-65,193672,43.6,32.58007
223.4,8.288,1.2,-64,193672,43.6,32.58007
223.4,8.288,1.2,-64,193672,43.6,32.56935
223.5,8.288,1.2,-64,193672,43.6,32.5479
223.6,8.288,1.2,-65,193620,43.6,32.55862
223.6,8.288,1.2,-66,193672,43.6,32.53717
223.6,8.296,1.2,-66,193672,44.6,32.52645
224.0,8.296,1.2,-65,193672,43.6,32.53717
223.9,8.288,1.2,-65,193672,43.6,32.52645
223.9,8.296,1.2,-66,192100,43.6,32.51572
223.0,8.288,1.2,-64,193672,43.6,32.52645
224.0,8.288,1.2,-66,193672,43.6,32.51572
224.0,8.288,1.2,-63,193672,43.6,32.51572
223.9,8.28,1.2,-65,193672,43.6,32.52645
223.3,8.288,1.2,-65,193672,43.6,32.51572
223.3,8.288,1.2,-65,193480,44.6,32.505
223.7,8.288,1.2,-63,193672,43.6,32.52645
223.6,8.288,1.2,-65,193672,43.6,32.52645
221.7,8.288,1.2,-63,193672,43.6,32.51572
221.6,8.288,1.2,-65,193672,43.6,32.52645
221.7,8.288,1.2,-64,193620,45.6,32.505
221.7,8.288,1.2,-65,193672,44.6,32.505
221.6,8.288,1.2,-66,193672,44.6,32.505
221.5,8.288,1.2,-63,193672,43.6,32.505
221.5,8.288,1.2,-66,193672,43.6,32.505
221.6,8.288,1.2,-64,193672,44.6,32.49427
221.6,8.288,1.2,-65,193672,43.6,32.48355
221.7,8.288,1.2,-65,193672,43.6,32.47282
221.9,8.288,1.2,-64,193672,43.6,32.47282
221.8,8.296,1.2,-65,193672,43.6,32.4621
221.9,8.288,1.2,-65,193672,43.6,32.4621
221.8,8.296,1.2,-64,192100,43.6,32.45137
221.9,8.288,1.2,-66,193672,43.6,32.45137
222.2,8.288,1.2,-66,193672,43.6,32.45137
222.0,8.288,1.2,-65,193672,43.6,32.45137
222.2,8.296,1.2,-64,193672,43.6,32.4621
221.3,8.296,1.2,-65,193672,43.6,32.4621
221.3,8.288,1.2,-64,193672,43.6,32.4621
221.0,8.288,1.2,-65,193672,43.6,32.45137
221.0,8.288,1.2,-66,193672,43.6,32.44065
221.0,8.288,1.2,-64,193672,43.6,32.4192
220.8,8.288,1.2,-65,193672,43.6,32.42992
221.3,8.288,1.2,-65,193672,43.6,32.4192
221.3,8.288,1.2,-64,193672,43.6,32.4192
221.4,8.296,1.2,-64,193672,43.6,32.40847
221.4,8.288,1.2,-64,193672,43.6,32.4192
221.8,8.288,1.2,-65,193672,43.6,32.4192
221.8,8.288,1.2,-65,193672,43.6,32.42992
221.8,8.288,1.2,-67,193672,43.6,32.40847
222.0,8.288,1.2,-65,193672,43.6,32.39775
223.2,8.288,1.2,-65,193620,44.6,32.4192
223.2,8.288,1.2,-65,193672,43.6,32.39775
223.1,8.296,1.2,-66,193672,43.6,32.39775
222.8,8.296,1.2,-66,192100,43.6,32.39775
222.8,8.296,1.2,-64,193672,43.6,32.40847
222.6,8.288,1.2,-64,193672,43.6,32.4192
222.5,8.288,1.2,-66,193672,43.6,32.4192
222.3,8.288,1.2,-64,193672,43.6,32.39775
222.2,8.288,1.2,-66,193672,43.6,32.40847
221.7,8.288,1.2,-65,193672,43.6,32.39775
221.7,8.288,1.2,-67,193672,43.6,32.39775
222.2,8.288,1.2,-67,193672,43.6,32.39775
221.9,8.288,1.2,-66,193672,43.6,32.38702
221.9,8.288,1.2,-65,193672,43.6,32.38702
222.3,8.288,1.2,-64,193672,43.6,32.40847
223.3,8.288,1.2,-63,193672,43.6,32.4192
223.6,8.288,1.2,-65,193672,43.6,32.4192
224.1,8.288,1.2,-66,193672,43.6,32.45137
224.0,8.288,1.2,-66,193672,43.6,32.44065
223.7,8.288,1.2,-64,193672,43.6,32.42992
223.5,8.296,1.2,-64,193672,43.6,32.44065
223.6,8.288,1.2,-64,193672,43.6,32.45137
223.5,8.288,1.2,-65,193672,43.6,32.44065
224.1,8.28,1.2,-63,193672,43.6,32.44065
224.1,8.288,1.2,-64,193672,43.6,32.45137
223.6,8.296,1.2,-66,193672,44.6,32.44065
223.8,8.288,1.2,-66,193672,43.6,32.42992
223.9,8.288,1.2,-65,193672,43.6,32.44065
224.3,8.296,1.2,-66,192100,43.6,32.42992
224.2,8.288,1.2,-64,193672,43.6,32.4192
224.9,8.288,1.2,-65,193672,43.6,32.42992
225.4,8.288,1.2,-65,193672,43.6,32.40847
224.7,8.288,1.2,-63,193672,43.6,32.42992
224.8,8.296,1.2,-64,193672,43.6,32.42992
225.3,8.288,1.2,-65,193672,43.6,32.44065
226.6,8.288,1.2,-65,193672,43.6,32.42992
226.7,8.288,1.2,-65,193672,43.6,32.44065
227.0,8.288,1.2,-65,193672,43.6,32.44065
227.2,8.288,1.2,-65,193672,43.6,32.42992
226.1,8.288,1.2,-63,193620,42.6,32.44065
226.4,8.288,1.2,-65,193672,43.6,32.45137
226.1,8.288,1.2,-65,193672,43.6,32.45137
226.5,8.288,1.2,-65,193672,43.6,32.4621
227.3,8.288,1.2,-66,193672,43.6,32.4621
227.6,8.288,1.2,-63,193672,43.6,32.48355
227.8,8.288,1.2,-67,193672,43.6,32.4621
227.9,8.288,1.2,-65,193672,43.6,32.48355
227.8,8.296,1.2,-64,193672,43.6,32.45137
227.8,8.288,1.2,-65,193672,43.6,32.45137
227.7,8.288,1.2,-64,193672,43.6,32.44065
227.7,8.296,1.2,-64,192100,43.6,32.44065
227.5,8.288,1.2,-64,193672,43.6,32.45137
227.4,8.296,1.2,-64,193672,43.6,32.44065
227.0,8.288,1.2,-64,193672,43.6,32.44065
227.1,8.296,1.2,-66,193672,43.6,32.42992
226.8,8.288,1.2,-66,193672,43.6,32.4192
226.4,8.288,1.2,-65,193672,43.6,32.4192
225.7,8.288,1.2,-66,193672,43.6,32.4192
225.7,8.288,1.2,-70,193672,43.6,32.42992
225.2,8.288,1.2,-70,193672,43.6,32.42992
225.0,8.288,1.2,-69,193672,43.6,32.42992
225.5,8.288,1.2,-69,193672,43.6,32.40847
225.6,8.288,1.2,-69,193620,43.6,32.40847
225.6,8.288,1.2,-70,193672,43.6,32.4192
225.3,8.288,1.2,-71,193672,44.6,32.42992
226.2,8.296,1.2,-74,193672,43.6,32.44065
226.2,8.288,1.2,-72,193672,43.6,32.44065
226.4,8.288,1.2,-69,193672,43.6,32.4621
226.5,8.288,1.2,-68,193672,43.6,32.45137
226.3,8.288,1.2,-67,193672,44.6,32.45137
226.1,8.288,1.2,-67,193672,43.6,32.45137
226.1,8.288,1.2,-69,193672,43.6,32.45137
225.7,8.296,1.2,-67,192100,43.6,32.44065
225.8,8.288,1.2,-68,193672,43.6,32.42992
225.8,8.288,1.2,-66,193672,43.6,32.42992
226.0,8.288,1.2,-67,193672,44.6,32.45137
225.9,8.288,1.2,-70,193672,43.6,32.42992
226.7,8.288,1.2,-68,193672,44.6,32.42992
226.6,8.288,1.2,-67,193672,43.6,32.4192
227.0,8.288,1.2,-68,193672,43.6,32.4192
227.2,8.288,1.2,-67,193672,43.6,32.40847
227.0,8.288,1.2,-68,193672,43.6,32.39775
227.0,8.288,1.2,-68,193672,43.6,32.39775
227.1,8.288,1.2,-69,193672,43.6,32.40847
227.2,8.288,1.2,-67,193672,43.6,32.38702
227.2,8.296,1.2,-68,192100,43.6,32.36557
227.1,8.288,1.2,-69,193672,43.6,32.38702
227.1,8.288,1.2,-71,193672,43.6,32.3763
227.1,8.288,1.2,-70,193672,43.6,32.36557
226.8,8.288,1.2,-68,193672,43.6,32.36557
226.8,8.288,1.2,-69,193672,43.6,32.36557
227.0,8.288,1.2,-66,193672,43.6,32.35485
227.0,8.288,1.2,-68,193672,43.6,32.34412
226.9,8.288,1.2,-66,193672,43.6,32.36557
226.5,8.288,1.2,-68,193672,43.6,32.36557
226.4,8.288,1.2,-68,193672,43.6,32.35485
226.4,8.288,1.2,-66,193672,43.6,32.35485
226.4,8.288,1.2,-68,193672,43.6,32.35485
226.1,8.288,1.2,-68,193672,43.6,32.35485
226.3,8.288,1.2,-69,193640,43.6,32.35485
226.4,8.288,1.2,-67,193672,43.6,32.35485
226.4,8.288,1.2,-73,193672,43.6,32.36557
226.6,8.288,1.2,-67,193672,43.6,32.35485
226.7,8.288,1.2,-67,193672,43.6,32.36557
226.9,8.288,1.2,-71,191192,43.6,32.35485
226.6,8.288,1.2,-67,193672,43.6,32.36557
226.6,8.288,1.2,-67,193672,43.6,32.35485
226.6,8.288,1.2,-69,193672,43.6,32.35485
226.8,8.288,1.2,-67,193672,43.6,32.34412
226.8,8.288,1.2,-68,193672,43.6,32.3334
226.7,8.288,1.2,-67,193672,43.6,32.3334
227.0,8.288,1.2,-67,193672,43.6,32.34412
226.3,8.288,1.2,-67,193672,43.6,32.34412
226.0,8.288,1.2,-70,193672,43.6,32.35485
226.2,8.288,1.2,-67,193672,43.6,32.35485
226.2,8.288,1.2,-67,193672,43.6,32.36557
225.8,8.288,1.2,-68,193672,43.6,32.36557
226.0,8.288,1.2,-68,193672,43.6,32.3763
225.8,8.288,1.2,-67,193672,43.6,32.3763
225.8,8.288,1.2,-68,193672,43.6,32.38702
225.9,8.288,1.2,-70,193672,43.6,32.36557
225.8,8.288,1.2,-69,193672,43.6,32.38702
225.8,8.288,1.2,-69,193672,43.6,32.38702
225.9,8.288,1.2,-69,193672,43.6,32.39775
225.8,8.288,1.2,-69,193672,43.6,32.40847
225.5,8.288,1.2,-69,193672,43.6,32.40847
225.5,8.296,1.2,-70,192100,43.6,32.40847
225.5,8.288,1.2,-70,193672,43.6,32.4192
225.5,8.288,1.2,-69,193672,43.6,32.4192
225.7,8.28,1.2,-69,193672,43.6,32.40847
226.4,8.288,1.2,-69,193672,43.6,32.38702
226.2,8.288,1.2,-69,193672,43.6,32.39775
225.6,8.288,1.2,-69,193672,43.6,32.39775
225.7,8.288,1.2,-74,193672,43.6,32.38702
225.9,8.288,1.2,-67,193672,43.6,32.39775
225.6,8.288,1.2,-68,193672,43.6,32.38702
225.4,8.288,1.2,-67,193672,43.6,32.38702
225.5,8.288,1.2,-68,193672,43.6,32.3763
225.4,8.288,1.2,-66,193672,43.6,32.3763
226.6,8.288,1.2,-68,193672,43.6,32.38702
226.3,8.288,1.2,-66,193672,43.6,32.3763
226.3,8.288,1.2,-68,193672,43.6,32.36557
225.8,8.288,1.2,-67,193672,43.6,32.36557
226.3,8.288,1.2,-68,193672,43.6,32.36557
226.3,8.288,1.2,-67,193672,43.6,32.36557
226.1,8.296,1.2,-69,192100,43.6,32.36557
226.9,8.288,1.2,-67,193672,43.6,32.36557
227.1,8.288,1.2,-68,193672,43.6,32.35485
227.2,8.288,1.2,-67,193672,43.6,32.3763
227.3,8.288,1.2,-71,193620,42.6,32.38702
227.8,8.288,1.2,-69,193672,43.6,32.38702
227.6,8.288,1.2,-68,193672,43.6,32.38702
228.0,8.288,1.2,-68,193672,43.6,32.3763
227.7,8.288,1.2,-68,193672,43.6,32.3763
229.9,8.288,1.2,-71,193672,43.6,32.3763
230.2,8.288,1.2,-72,193672,43.6,32.35485
229.2,8.288,1.2,-69,193672,43.6,32.36557
229.1,8.288,1.2,-68,193672,43.6,32.35485
229.8,8.288,1.2,-69,193672,43.6,32.35485
229.9,8.288,1.2,-71,193672,43.6,32.36557
230.7,8.288,1.2,-70,193672,43.6,32.35485
230.7,8.288,1.2,-69,193672,43.6,32.36557
230.3,8.288,1.2,-71,193672,43.6,32.36557
230.4,8.28,1.2,-71,193672,43.6,32.34412
229.7,8.288,1.2,-71,193672,43.6,32.36557
229.2,8.288,1.2,-71,193620,43.6,32.35485
229.3,8.288,1.2,-71,193672,43.6,32.3763
229.1,8.288,1.2,-71,191144,43.6,32.38702
229.3,8.288,1.2,-72,193684,43.6,32.36557
229.1,8.288,1.2,-72,193684,43.6,32.3763
229.5,8.288,1.2,-74,193684,43.6,32.35485
229.8,8.288,1.2,-72,193684,43.6,32.36557
229.5,8.288,1.2,-72,193676,43.6,32.35485
229.8,8.288,1.2,-71,193676,43.6,32.35485
229.6,8.288,1.2,-72,193676,43.6,32.36557
229.6,8.288,1.2,-73,193676,43.6,32.36557
229.8,8.288,1.2,-73,193676,43.6,32.36557
229.5,8.288,1.2,-72,193676,43.6,32.36557
230.1,8.288,1.2,-73,193676,43.6,32.3763
229.2,8.288,1.2,-71,193676,43.6,32.35485
229.1,8.288,1.2,-73,193676,43.6,32.36557
229.1,8.288,1.2,-73,193676,43.6,32.35485
228.9,8.288,1.2,-72,193676,43.6,32.35485
229.3,8.288,1.2,-72,193676,43.6,32.35485
227.9,8.288,1.2,-70,193676,43.6,32.3763
228.8,8.28,1.2,-71,193676,43.6,32.36557
228.7,8.296,1.2,-71,192092,43.6,32.38702
228.4,8.288,1.2,-71,193676,43.6,32.3763
228.6,8.28,1.2,-70,193676,43.6,32.38702
228.8,8.288,1.2,-72,193676,43.6,32.3763
228.5,8.288,1.2,-72,193676,43.6,32.3763
229.3,8.28,1.2,-73,193676,43.6,32.38702
229.1,8.288,1.2,-73,193676,43.6,32.38702
229.2,8.288,1.2,-72,193676,43.6,32.36557
229.3,8.288,1.2,-74,193676,43.6,32.3763
229.5,8.288,1.2,-75,193676,43.6,32.36557
229.8,8.288,1.2,-68,193676,43.6,32.36557
229.4,8.288,1.2,-70,193676,43.6,32.35485
229.7,8.288,1.2,-69,193676,43.6,32.35485
229.5,8.288,1.2,-69,193672,43.6,32.35485
229.4,8.288,1.2,-69,193672,43.6,32.34412
229.6,8.288,1.2,-71,193672,43.6,32.3334
229.0,8.288,1.2,-69,193672,43.6,32.3334
229.0,8.288,1.2,-74,193672,42.6,32.3334
229.4,8.288,1.2,-70,193620,42.6,32.32267
229.0,8.296,1.2,-72,192100,43.6,32.32267
229.0,8.288,1.2,-71,193672,43.6,32.32267
230.1,8.288,1.2,-73,193672,43.6,32.31195
229.1,8.288,1.2,-73,193672,43.6,32.30122
228.8,8.288,1.2,-71,193672,43.6,32.31195
229.0,8.288,1.2,-71,193672,43.6,32.31195
227.7,8.288,1.2,-72,193672,43.6,32.31195
227.7,8.288,1.2,-71,193672,43.6,32.30122
228.9,8.288,1.2,-70,193672,43.6,32.30122
228.3,8.288,1.2,-71,193672,43.6,32.2905
227.7,8.288,1.2,-72,193672,43.6,32.31195
228.7,8.28,1.2,-72,193672,43.6,32.2905
228.5,8.288,1.2,-70,193672,43.6,32.2905
227.9,8.288,1.2,-71,193672,43.6,32.2905
228.5,8.288,1.2,-71,193672,43.6,32.31195
227.6,8.28,1.2,-71,193672,43.6,32.30122
228.2,8.28,1.2,-71,193672,43.6,32.31195
228.1,8.288,1.2,-75,193672,43.6,32.30122
227.9,8.288,1.2,-72,193672,43.6,32.2905
227.9,8.288,1.2,-70,193672,43.6,32.30122
228.3,8.288,1.2,-71,193672,43.6,32.2905
228.0,8.288,1.2,-74,193672,43.6,32.30122
228.4,8.28,1.2,-71,192100,43.6,32.30122
228.5,8.288,1.2,-73,193672,43.6,32.30122
227.7,8.288,1.2,-69,193672,43.6,32.30122
227.6,8.28,1.2,-70,193672,43.6,32.2905
228.1,8.296,1.2,-74,193672,43.6,32.2905
227.7,8.28,1.2,-76,193672,43.6,32.30122
228.0,8.288,1.2,-72,193672,43.6,32.2905
228.7,8.288,1.2,-71,193672,43.6,32.2905
228.0,8.288,1.2,-70,193672,43.6,32.30122
228.4,8.288,1.2,-70,193672,43.6,32.2905
227.0,8.288,1.2,-70,193672,43.6,32.27977
226.3,8.288,1.2,-71,193672,43.6,32.2905
226.0,8.288,1.2,-71,193672,43.6,32.27977
226.3,8.28,1.2,-72,193672,43.6,32.2905
225.6,8.28,1.2,-70,193672,43.6,32.2905
225.6,8.288,1.2,-70,193672,43.6,32.27977
225.9,8.288,1.2,-69,193620,43.6,32.27977
226.0,8.288,1.2,-67,193672,43.6,32.26905
226.1,8.288,1.2,-66,193672,43.6,32.26905
227.1,8.288,1.2,-66,193672,43.6,32.25832
225.1,8.288,1.2,-66,193672,43.6,32.26905
225.3,8.288,1.2,-66,193672,43.6,32.2476
225.4,8.288,1.2,-66,191192,43.6,32.26905
225.3,8.288,1.2,-66,193620,42.6,32.25832
224.4,8.288,1.2,-66,193672,42.6,32.2476
225.1,8.288,1.2,-65,193672,43.6,32.23687
224.0,8.288,1.2,-67,193672,43.6,32.23687
223.9,8.288,1.2,-66,193672,43.6,32.23687
225.0,8.288,1.2,-66,193672,43.6,32.23687
224.6,8.288,1.2,-66,193672,43.6,32.23687
224.8,8.288,1.2,-68,193672,43.6,32.23687
225.1,8.288,1.2,-67,193672,43.6,32.22615
224.8,8.288,1.2,-66,193672,43.6,32.22615
225.8,8.28,1.2,-67,193672,42.6,32.22615
224.8,8.288,1.2,-67,193672,43.6,32.21542
224.7,8.288,1.2,-68,193672,43.6,32.22615
225.2,8.288,1.2,-66,193672,43.6,32.2047
225.2,8.28,1.2,-66,193672,42.6,32.21542
224.9,8.288,1.2,-67,193672,43.6,32.21542
225.2,8.288,1.2,-66,193672,43.6,32.2047
224.8,8.288,1.2,-66,193672,43.6,32.21542
224.3,8.288,1.2,-66,193672,43.6,32.21542
225.0,8.288,1.2,-66,193672,43.6,32.22615
224.9,8.288,1.2,-66,193672,43.6,32.21542
225.0,8.288,1.2,-66,192100,43.6,32.22615
224.3,8.288,1.2,-66,193672,43.6,32.21542
224.7,8.28,1.2,-65,193620,42.6,32.22615
224.6,8.288,1.2,-66,193672,43.6,32.21542
225.4,8.288,1.2,-66,193672,43.6,32.22615
223.8,8.28,1.2,-65,193672,43.6,32.21542
224.7,8.288,1.2,-65,193672,43.6,32.2047
225.1,8.288,1.2,-67,193672,43.6,32.19397
224.5,8.288,1.2,-66,193672,43.6,32.19397
225.2,8.288,1.2,-65,193620,43.6,32.19397
224.9,8.288,1.2,-65,193672,43.6,32.2047
224.5,8.288,1.2,-66,193672,43.6,32.17252
225.7,8.288,1.2,-66,193672,42.6,32.18324
226.3,8.288,1.2,-66,193672,43.6,32.18324
225.7,8.28,1.2,-66,193672,43.6,32.2047
224.9,8.288,1.2,-66,193672,44.6,32.18324
226.2,8.288,1.2,-66,193672,43.6,32.19397
223.2,8.288,1.2,-66,193672,43.6,32.19397
223.9,8.288,1.2,-66,193672,43.6,32.18324
224.0,8.28,1.2,-68,193672,43.6,32.18324
223.7,8.288,1.2,-65,193672,43.6,32.18324
223.9,8.296,1.2,-65,193672,43.6,32.18324
224.4,8.296,1.2,-65,192100,43.6,32.17252
224.3,8.288,1.2,-68,193672,43.6,32.17252
223.8,8.288,1.2,-66,193672,42.6,32.18324
224.3,8.288,1.2,-66,193672,43.6,32.18324
223.6,8.288,1.2,-66,193672,43.6,32.18324
223.4,8.288,1.2,-67,193672,43.6,32.18324
223.8,8.288,1.2,-66,193672,42.6,32.18324
223.2,8.288,1.2,-66,193672,43.6,32.17252
223.6,8.288,1.2,-67,193672,43.6,32.16179
226.7,8.288,1.2,-66,193672,43.6,32.16179
225.9,8.288,1.2,-66,193672,43.6,32.17252
225.8,8.288,1.2,-65,193672,43.6,32.16179
226.1,8.288,1.2,-65,193672,43.6,32.15107
225.6,8.288,1.2,-65,193672,43.6,32.16179
225.7,8.288,1.2,-65,193672,43.6,32.15107
226.1,8.288,1.2,-66,193672,43.6,32.14034
225.5,8.288,1.2,-65,193672,43.6,32.15107
225.7,8.288,1.2,-66,193672,43.6,32.14034
226.4,8.28,1.2,-65,193672,43.6,32.14034
226.2,8.288,1.2,-66,192100,43.6,32.14034
226.1,8.288,1.2,-68,193672,43.6,32.12962
226.6,8.288,1.2,-67,193672,43.6,32.12962
226.1,8.288,1.2,-66,193672,43.6,32.16179
226.2,8.288,1.2,-66,193672,42.6,32.14034
226.5,8.288,1.2,-68,193672,43.6,32.14034
226.4,8.288,1.2,-66,193672,42.6,32.15107
226.4,8.288,1.2,-65,193672,43.6,32.15107
225.7,8.288,1.2,-66,193672,43.6,32.15107
224.2,8.288,1.2,-66,193672,43.6,32.15107
224.5,8.288,1.2,-66,193672,43.6,32.16179
224.9,8.288,1.2,-65,193672,43.6,32.15107
225.0,8.288,1.2,-68,193672,43.6,32.17252
225.6,8.288,1.2,-65,193672,43.6,32.16179
226.1,8.288,1.2,-66,193672,43.6,32.17252
225.7,8.288,1.2,-65,193672,43.6,32.17252
224.8,8.288,1.2,-65,193672,43.6,32.17252
225.3,8.28,1.2,-66,193672,43.6,32.17252
225.0,8.288,1.2,-65,193672,43.6,32.18324
225.1,8.288,1.2,-65,192100,43.6,32.18324
225.4,8.288,1.2,-64,193672,43.6,32.18324
225.1,8.288,1.2,-67,193672,43.6,32.17252
225.4,8.288,1.2,-71,193672,43.6,32.18324
225.9,8.288,1.2,-66,193672,43.6,32.18324
225.5,8.288,1.2,-66,193672,43.6,32.19397
225.5,8.288,1.2,-67,193672,43.6,32.18324
225.8,8.288,1.2,-66,193672,43.6,32.17252
225.4,8.288,1.2,-67,193672,43.6,32.16179
225.4,8.288,1.2,-67,193672,43.6,32.16179
225.8,8.288,1.2,-66,193672,43.6,32.16179
224.9,8.288,1.2,-65,193672,43.6,32.16179
224.8,8.288,1.2,-65,193672,43.6,32.15107
224.9,8.288,1.2,-65,193672,43.6,32.14034
224.6,8.288,1.2,-65,193672,42.6,32.15107
225.0,8.288,1.2,-65,193672,43.6,32.15107
225.1,8.288,1.2,-65,193672,43.6,32.15107
224.7,8.288,1.2,-65,193672,43.6,32.14034
225.1,8.288,1.2,-65,193672,43.6,32.16179
224.8,8.288,1.2,-65,193672,43.6,32.14034
224.9,8.288,1.2,-66,193672,43.6,32.15107
225.0,8.288,1.2,-65,193672,43.6,32.15107
225.2,8.288,1.2,-66,191192,43.6,32.15107
224.9,8.288,1.2,-65,193672,43.6,32.15107
225.2,8.288,1.2,-65,193672,43.6,32.14034
225.4,8.288,1.2,-65,193672,43.6,32.15107
225.3,8.288,1.2,-65,193672,43.6,32.15107
225.4,8.288,1.2,-65,193672,43.6,32.16179
225.2,8.288,1.2,-66,193672,43.6,32.14034
225.3,8.288,1.2,-64,193672,43.6,32.15107
225.6,8.288,1.2,-68,193672,43.6,32.15107
225.5,8.288,1.2,-65,193672,43.6,32.15107
225.3,8.288,1.2,-65,193672,43.6,32.14034
225.8,8.288,1.2,-65,193672,43.6,32.12962
225.8,8.288,1.2,-67,193672,43.6,32.12962
225.6,8.288,1.2,-65,193672,43.6,32.12962
225.9,8.288,1.2,-65,193672,42.6,32.12962
225.7,8.288,1.2,-65,193672,42.6,32.12962
225.7,8.288,1.2,-67,193672,43.6,32.12962
225.9,8.288,1.2,-66,193672,43.6,32.11889
225.7,8.288,1.2,-67,193672,42.6,32.11889
225.8,8.288,1.2,-65,193672,43.6,32.10817
226.0,8.288,1.2,-65,193672,43.6,32.11889
226.0,8.288,1.2,-68,193672,43.6,32.11889
225.9,8.288,1.2,-67,193672,43.6,32.10817
226.2,8.288,1.2,-71,193672,43.6,32.11889
225.2,8.288,1.2,-71,193672,43.6,32.11889
225.2,8.296,1.2,-67,192100,43.6,32.12962
225.0,8.288,1.2,-68,193672,43.6,32.11889
224.4,8.288,1.2,-66,193672,43.6,32.10817
224.7,8.288,1.2,-66,193672,43.6,32.11889
224.5,8.288,1.2,-66,193672,43.6,32.10817
224.6,8.288,1.2,-65,193672,43.6,32.11889
224.9,8.288,1.2,-65,193672,43.6,32.11889
224.8,8.288,1.2,-65,193672,43.6,32.10817
224.6,8.288,1.2,-66,193672,43.6,32.11889
224.8,8.28,1.2,-66,193672,43.6,32.09744
224.6,8.288,1.2,-65,193672,43.6,32.09744
224.8,8.288,1.2,-67,193672,43.6,32.08672
224.3,8.288,1.2,-66,193672,43.6,32.09744
223.9,8.288,1.2,-65,193620,43.6,32.08672
224.1,8.288,1.2,-65,193672,43.6,32.09744
224.0,8.288,1.2,-66,193672,43.6,32.10817
223.7,8.288,1.2,-64,191192,43.6,32.10817
223.9,8.288,1.2,-66,193672,42.6,32.10817
224.8,8.288,1.2,-64,193672,43.6,32.10817
