pzem.voltage,ina3221.battery.voltage,ina3221.battery.current_ma,system.rssi,system.free_heap,system.cpu_temp,si7021.temperature
0.6943,7.5829,191.1368,-78.7007,194057.2482,43.5545,31.7508
225.9,8.288,1.2,-80.0,193672.0,42.6,31.95802
226.9,8.288,1.2,-71.0,193672.0,43.6,32.16179
222.3,8.288,1.2,-77.0,193676.0,42.6,31.03566
212.7,8.288,1.2,-82.0,193672.0,44.6,30.69246
4.9231,7.1984,191.4821,-77.7238,194055.0098,43.7524,31.6278
2.2558,7.4523,192.873,-78.5274,194055.8975,43.5404,31.6762
0.9178,7.0672,192.4552,-78.4667,194056.0133,43.744,31.4994
1.7227,7.6991,190.4876,-77.4131,194057.082,43.6263,31.8281
0.7174,7.7286,188.4062,-78.2919,194055.9481,43.545,31.5455
224.1,8.296,1.2,-76.0,193676.0,42.6,31.56119
220.5,8.28,1.2,-79.0,193676.0,43.6,30.55303
226.4,8.288,1.2,-80.0,193672.0,43.6,32.00092
4.113,7.3374,188.9993,-78.1562,194057.8458,43.4835,31.8098
227.0,8.288,1.2,-70.0,193672.0,43.6,32.27977
4.9957,7.6934,191.9677,-77.1119,194055.467,43.6379,31.8052
2.481,7.0965,189.7047,-77.8672,194055.1886,43.6349,31.5501
220.1,8.28,1.2,-80.0,193676.0,45.6,30.52085
223.4,8.288,1.2,-73.0,193676.0,42.6,30.91768
1.2875,7.7941,188.6623,-77.7312,194055.9157,43.5098,31.6824
3.7736,7.304,189.5402,-77.3895,194055.971,43.5012,31.7492
224.0,8.288,1.2,-79.0,193672.0,42.6,31.06783
225.7,8.288,1.2,-75.0,193672.0,43.6,32.06527
219.1,8.104,-231.6,-81.0,194064.0,43.6,31.94729
1.3111,7.9959,188.8355,-78.9121,194057.4907,43.7073,31.8645
226.7,8.288,1.2,-75.0,191144.0,43.6,31.44321
1.4211,7.9023,188.2736,-78.086,194055.748,43.7564,31.7648
1.6154,7.1995,187.8221,-77.7673,194056.9479,43.4973,31.8517
221.6,8.288,1.2,-82.0,193676.0,42.6,31.56119
219.8,8.168,-230.0,-71.0,194056.0,43.6,32.7624
218.9,8.288,1.2,-86.0,193620.0,42.6,30.83188
221.6,8.296,1.2,-66.0,192100.0,43.6,32.81602
4.3429,7.1535,191.5393,-77.3287,194055.0071,43.7008,31.6342
218.5,8.288,1.2,-80.0,193672.0,42.6,31.02493
4.082,7.4168,189.171,-78.5194,194056.271,43.5852,31.6522
0.4239,7.9145,192.8489,-78.7299,194055.5605,43.4209,31.6884
225.3,8.288,1.2,-74.0,193672.0,43.6,32.19397
4.8799,7.8002,190.9622,-77.8514,194057.1206,43.533,31.5887
221.2,8.12,-144.4,-63.0,192112.0,43.6,32.78385
3.1182,7.4287,191.6785,-78.1957,194056.8557,43.6153,31.7034
227.9,8.288,1.2,-74.0,193672.0,43.6,32.25832
224.4,8.288,1.2,-65.0,193676.0,44.6,33.08415
0.8378,7.0862,190.5838,-78.2814,194054.846,43.5657,31.6384
222.4,8.288,1.2,-81.0,193676.0,43.6,31.67916
3.95,7.7976,188.6025,-76.9198,194055.2253,43.3433,31.667
216.2,8.288,1.2,-76.0,193676.0,41.6,30.74608
0.3904,7.9795,191.6966,-77.9251,194055.2739,43.5133,31.6342
1.5882,7.0357,189.38,-78.687,194057.938,43.4185,31.7752
2.9632,7.6102,192.1775,-79.5058,194056.2724,43.7197,31.87
225.3,8.136,-114.8,-76.0,193676.0,43.6,32.90182
4.7402,7.3281,190.8832,-78.2544,194056.6237,43.6803,31.7282
2.7787,7.073,191.5855,-77.767,194057.1204,43.6601,31.6737
225.6,8.288,1.2,-84.0,193676.0,42.6,31.40031
3.1282,7.3534,190.1969,-78.8325,194055.8574,43.5951,31.6478
225.6,8.288,1.2,-65.0,193672.0,43.6,32.12962
2.3008,7.6864,191.342,-77.3365,194057.5696,43.6416,31.5498
216.5,8.288,1.2,-81.0,193676.0,44.6,30.69246
0.4077,7.3886,190.4723,-78.0329,194055.248,43.7083,31.8712
4.1756,7.5803,188.6535,-78.8092,194057.1724,43.5296,31.624
2.8391,7.0482,191.8951,-78.8966,194057.7293,43.6466,31.819
228.4,8.288,1.2,-69.0,193676.0,44.6,32.98763
225.6,8.28,1.2,-77.0,193676.0,42.6,31.42176
227.7,8.288,1.2,-69.0,193672.0,43.6,32.30122
3.3367,7.9472,187.972,-77.5838,194055.3327,43.4672,31.5414
225.7,8.288,1.2,-85.0,193672.0,42.6,31.41104
218.6,8.288,1.2,-87.0,193676.0,41.6,30.84261
224.8,8.12,-118.4,-76.0,193676.0,43.6,32.8053
1.5926,7.9989,194.3532,-77.9201,194056.0283,43.6006,31.8037
222.8,8.288,1.2,-64.0,193672.0,43.6,32.56935
226.1,8.288,1.2,-65.0,193672.0,43.6,32.15107
219.5,8.28,1.2,-83.0,193672.0,41.6,30.85333
2.7081,7.0263,189.4766,-77.3433,194057.0922,43.6896,31.4849
227.7,8.28,1.2,-67.0,193676.0,43.6,32.98763
218.0,8.28,1.2,-78.0,193672.0,41.6,30.75681
0.5664,7.7661,191.079,-77.6528,194056.4018,43.5396,31.5733
2.412,7.5868,187.0007,-78.3911,194055.2245,43.4807,31.7133
4.3539,7.3654,188.0064,-78.4141,194058.1937,43.4485,31.7376
0.1216,7.3522,188.7051,-76.8761,194055.877,43.6193,31.6953
227.7,8.288,1.2,-79.0,193672.0,43.6,32.07599
227.1,8.28,1.2,-71.0,193672.0,43.6,32.15107
1.405,7.5618,195.5796,-78.3119,194054.8495,43.7998,31.9298
221.8,8.288,1.2,-82.0,193672.0,41.6,30.82116
1.8451,7.808,191.2427,-77.6065,194058.0471,43.6514,31.7544
1.9767,7.1241,187.929,-77.6005,194057.0945,43.6905,31.6685
0.0274,7.611,189.2997,-79.3269,194055.7573,43.4688,31.6612
225.4,8.296,1.2,-69.0,193676.0,44.6,33.08415
2.4653,7.1365,192.633,-78.5946,194054.9144,43.6254,31.5907
2.8673,7.3257,187.8641,-78.4346,194057.67,43.5586,31.7566
223.1,8.144,-105.6,-72.0,193676.0,43.6,32.94473
225.7,8.136,-112.8,-76.0,193676.0,43.6,32.94473
4.4831,7.2824,188.8742,-78.2321,194057.1879,43.6343,31.7884
4.2224,7.0028,191.3117,-77.9598,194054.3727,43.5432,31.5388
3.3506,7.1225,191.1644,-77.8016,194053.3655,43.6232,31.643
223.9,8.296,1.2,-65.0,193672.0,43.6,32.18324
3.8737,7.4341,185.8023,-78.4935,194055.8095,43.5383,31.6792
229.6,8.288,1.2,-76.0,193676.0,42.6,32.05454
218.0,8.12,-155.6,-70.0,194064.0,43.6,32.74095
0.9701,7.24,188.165,-77.5622,194056.1661,43.5813,31.7826
225.6,8.288,1.2,-74.0,193672.0,43.6,32.38702
214.9,8.144,-187.6,-78.0,194056.0,43.6,32.8053
224.8,8.288,1.2,-81.0,193676.0,41.6,31.15364
0.305,7.6641,190.8168,-78.0109,194056.8767,43.5499,31.9015
224.9,8.28,1.2,-80.0,193676.0,44.6,30.56376
226.6,8.288,1.2,-87.0,193672.0,42.6,31.34669
1.9056,7.6354,187.2933,-77.74,194056.409,43.5557,31.6148
226.8,8.288,1.2,-78.0,193672.0,41.6,30.89623
227.0,8.288,1.2,-85.0,193672.0,44.6,30.59593
218.0,8.288,1.2,-79.0,193672.0,41.6,30.74608
3.1049,7.7189,191.8356,-78.2126,194056.7852,43.6258,31.78
216.0,8.12,-232.0,-77.0,194056.0,43.6,32.27977
0.8151,7.9923,189.5346,-78.199,194053.5562,43.7183,31.779
223.0,8.28,1.2,-77.0,193672.0,42.6,31.07856
227.7,8.288,1.2,-78.0,193676.0,41.6,30.90696
225.5,8.288,1.2,-75.0,193676.0,42.6,31.71134
0.6885,7.3032,191.3003,-77.1566,194055.6634,43.5616,31.681
226.5,8.288,1.2,-79.0,193672.0,42.6,30.85333
1.1627,7.5029,189.7548,-77.3099,194056.9502,43.726,31.8278
225.2,8.288,1.2,-79.0,192104.0,41.6,30.92841
220.7,8.12,-128.0,-62.0,193692.0,43.6,32.8482
1.4463,7.8,190.508,-77.7228,194055.983,43.6792,31.7615
1.4198,7.5261,190.7633,-77.6616,194055.8226,43.7305,31.7426
226.1,8.288,1.2,-77.0,193672.0,42.6,31.35741
3.9881,7.8874,192.1995,-79.2526,194055.1927,43.4968,31.6627
4.3311,7.9181,189.5623,-77.5436,194054.5483,43.5934,31.6705
228.9,8.16,-96.8,-69.0,193676.0,43.6,33.05198
222.0,8.288,1.2,-68.0,193676.0,43.6,32.90182
215.4,8.12,-230.4,-80.0,194064.0,43.6,32.2047
4.3461,7.5294,190.8547,-77.2342,194055.3804,43.6349,31.9278
0.3335,7.985,192.8142,-77.6371,194057.2867,43.6042,31.8048
219.5,8.136,-176.8,-73.0,194056.0,44.6,32.75167
4.5947,7.4126,190.4352,-77.3559,194057.1777,43.5775,31.8006
220.5,8.288,1.2,-72.0,193676.0,41.6,30.90696
3.4424,7.1832,192.4745,-78.1035,194055.5432,43.5564,31.6325
219.7,8.288,1.2,-76.0,193676.0,41.6,30.89623
1.5183,7.6072,189.4405,-77.9297,194055.0669,43.5887,31.7348
220.7,8.12,-127.6,-62.0,193692.0,43.6,32.8482
0.7307,7.982,185.8401,-78.1133,194056.4638,43.6637,31.4987
1.7255,7.0283,190.5387,-78.386,194055.0264,43.6769,31.5749
1.1638,7.0428,188.3498,-77.5867,194055.3064,43.4782,31.6927
212.4,8.288,1.2,-82.0,193676.0,44.6,30.68173
227.6,8.288,1.2,-78.0,193672.0,42.6,30.93913
2.2769,7.3844,188.6931,-77.8059,194057.0594,43.6417,31.5093
226.2,8.288,1.2,-84.0,193672.0,41.6,30.78898
225.1,8.288,1.2,-69.0,193676.0,43.6,33.08415
229.3,8.288,1.2,-72.0,193684.0,43.6,32.36557
227.4,8.288,1.2,-66.0,193672.0,42.6,32.06527
2.9128,7.0367,190.5817,-77.8077,194056.1322,43.7085,31.5968
1.9941,7.4592,191.7262,-77.9935,194056.1253,43.6409,31.7084
227.0,8.288,1.2,-76.0,193676.0,42.6,31.59336
219.6,8.288,1.2,-86.0,193676.0,44.6,30.58521
4.5022,7.4228,190.579,-77.9928,194055.6036,43.6193,31.8084
215.9,8.128,-230.4,-78.0,194056.0,43.6,32.4621
2.0636,7.7868,191.1939,-78.2744,194055.2448,43.5789,31.7389
227.2,8.144,-99.99999,-80.0,193676.0,43.6,32.90182
221.7,8.288,1.2,-83.0,193676.0,42.6,31.56119
0.0656,7.3735,191.1949,-77.5551,194057.222,43.563,31.7097
2.1168,7.2118,191.5296,-78.4085,194057.2913,43.5,31.8056
222.3,8.288,1.2,-76.0,193676.0,42.6,31.49684
2.7368,7.2384,186.8457,-78.0567,194056.9905,43.6553,31.8551
216.5,8.28,1.2,-83.0,193624.0,46.6,30.64956
3.9219,7.7973,195.1007,-77.8577,194055.3237,43.4604,31.774
212.3,8.288,1.2,-82.0,193676.0,45.6,30.67101
1.8037,7.0335,191.5313,-78.036,194058.3034,43.6278,31.6228
0.3391,7.8662,191.3948,-77.7531,194057.962,43.642,31.7545
0.4823,7.5682,189.8497,-77.3643,194055.6149,43.712,31.6463
225.0,8.288,1.2,-76.0,193676.0,42.6,32.03309
224.6,8.288,1.2,-66.0,193672.0,43.6,32.23687
225.7,8.288,1.2,-80.0,193672.0,41.6,30.86406
224.5,8.288,1.2,-74.0,193672.0,43.6,32.22615
4.8418,7.6861,190.4614,-78.1568,194055.0924,43.6511,31.7103
222.5,8.288,1.2,-65.0,193672.0,43.6,32.82675
3.3164,7.9322,188.2113,-78.0958,194056.8031,43.5226,31.7261
225.4,8.288,1.2,-74.0,193672.0,43.6,32.38702
2.407,7.7676,191.5669,-77.8087,194056.1153,43.6051,31.7672
3.8509,7.2683,187.9229,-78.1794,194057.8396,43.6036,31.8077
225.8,8.288,1.2,-78.0,193672.0,41.6,30.79971
3.5019,7.0558,188.1567,-78.6096,194054.715,43.7491,31.7802
225.7,8.288,1.2,-78.0,192100.0,41.6,30.87478
227.5,8.136,-92.8,-82.0,192092.0,43.6,32.86965
226.4,8.296,1.2,-65.0,193676.0,43.6,32.934
228.8,8.288,1.2,-71.0,193672.0,43.6,32.31195
3.5988,7.5164,191.5897,-77.4257,194057.7881,43.8247,31.771
224.5,8.288,1.2,-78.0,193672.0,42.6,31.41104
1.2567,7.0219,186.6426,-78.1411,194057.0737,43.5686,31.8255
227.6,8.288,1.2,-77.0,193672.0,42.6,31.38959
222.8,8.28,1.2,-80.0,193672.0,41.6,30.84261
223.3,8.288,1.2,-76.0,193676.0,42.6,31.48611
223.7,8.288,1.2,-64.0,193672.0,43.6,32.62297
4.2893,7.8279,192.5733,-77.5978,194055.8247,43.4787,31.4764
1.0313,7.9526,187.9389,-77.3818,194056.1327,43.5396,31.7986
225.5,8.288,1.2,-85.0,193672.0,42.6,31.38959
229.4,8.288,1.2,-64.0,193628.0,45.6,33.0627
223.1,8.12,-138.4,-74.0,193692.0,43.6,32.75167
225.4,8.288,1.2,-63.0,193672.0,43.6,32.08672
224.0,8.288,1.2,-78.0,193676.0,41.6,30.74608
3.9896,7.0404,187.7891,-77.8652,194056.4871,43.7008,31.7226
217.2,8.128,-231.6,-83.0,194056.0,43.6,32.44065
226.1,8.288,1.2,-77.0,193672.0,42.6,31.97947
3.1557,7.5468,190.5756,-78.0089,194054.0487,43.5805,31.7484
224.3,8.288,1.2,-66.0,193672.0,43.6,32.09744
3.1809,7.992,190.0667,-77.871,194056.0817,43.6781,31.7349
222.4,8.288,1.2,-65.0,193672.0,43.6,32.81602
224.9,8.288,1.2,-84.0,193672.0,42.6,31.38959
220.5,8.28,1.2,-75.0,193676.0,42.6,30.88551
220.8,8.288,1.2,-78.0,193628.0,45.6,30.57448
223.6,8.28,1.2,-83.0,193672.0,42.6,31.46466
0.425,7.0894,190.7394,-78.3971,194055.5818,43.603,31.6336
225.2,8.288,1.2,-65.0,193672.0,43.6,32.10817
4.762,7.6494,191.453,-77.8115,194056.116,43.424,31.6303
228.7,8.288,1.2,-79.0,193676.0,42.6,31.89367
227.9,8.288,1.2,-70.0,193676.0,42.6,32.08672
220.0,8.288,1.2,-81.0,193676.0,41.6,30.83188
3.7232,7.3588,191.9038,-78.2146,194056.1176,43.4686,31.6246
222.2,8.288,1.2,-79.0,193676.0,42.6,31.68989
222.8,8.288,1.2,-74.0,193672.0,41.6,30.84261
221.2,8.288,1.2,-80.0,193672.0,43.6,30.69246
0.7969,7.2863,186.7836,-77.9181,194055.2719,43.5216,31.8055
4.6128,7.215,187.6007,-77.8726,194056.2604,43.6972,31.7319
223.9,8.288,1.2,-71.0,193672.0,42.6,32.00092
219.0,8.288,1.2,-82.0,193672.0,41.6,30.89623
3.1887,7.8882,191.0553,-77.5934,194056.0408,43.6369,31.7062
226.5,8.288,1.2,-71.0,193672.0,43.6,32.12962
225.8,8.288,1.2,-82.0,193672.0,42.6,31.53974
211.0,8.288,1.2,-76.0,193676.0,43.6,30.75681
225.0,8.288,1.2,-81.0,193620.0,42.6,31.50756
227.3,8.288,1.2,-83.0,193672.0,42.6,31.34669
225.6,8.288,1.2,-74.0,193676.0,42.6,31.66844
4.5182,7.9339,188.8968,-77.3342,194054.5636,43.6955,31.4264
3.2239,7.0156,191.6663,-77.6694,194056.2908,43.52,31.6825
230.9,8.288,1.2,-67.0,193676.0,43.6,33.03053
224.0,8.144,-108.4,-72.0,193676.0,43.6,32.95545
227.8,8.288,1.2,-64.0,193676.0,44.6,32.934
2.3735,7.9542,188.455,-77.9903,194056.7296,43.694,31.6037
0.6428,7.3035,193.0826,-77.9869,194057.0068,43.4524,31.7917
2.5755,7.1653,187.1385,-77.8758,194055.6974,43.4167,31.6291
3.6493,7.5984,188.6033,-78.1661,194055.7865,43.489,31.5295
1.3073,7.685,192.9799,-77.684,194057.1001,43.5494,31.806
2.4227,7.783,191.9368,-78.3734,194056.0363,43.4916,31.7703
0.7666,7.0477,188.1455,-77.3278,194056.1721,43.6405,31.7949
220.7,8.288,1.2,-72.0,193672.0,42.6,31.06783
226.3,8.288,1.2,-63.0,193672.0,43.6,32.07599
215.5,8.152,-208.8,-72.0,194056.0,43.6,32.78385
1.6519,7.902,190.3848,-78.089,194055.1668,43.8143,31.4703
3.9606,7.1722,191.0318,-78.1011,194056.7726,43.4547,31.6825
228.3,8.288,1.2,-74.0,193672.0,43.6,32.21542
3.8483,7.1264,190.9076,-77.8741,194056.7269,43.5654,31.6443
0.3706,7.018,189.7592,-77.875,194056.4896,43.618,31.5526
224.1,8.136,-106.8,-72.0,193676.0,43.6,32.94473
224.3,8.288,1.2,-78.0,193676.0,41.6,30.73536
3.9019,7.5948,189.2997,-77.8759,194056.1864,43.7109,31.7187
225.2,8.288,1.2,-73.0,193672.0,42.6,32.23687
0.785,7.8445,186.7264,-77.2739,194056.7466,43.5253,31.5896
0.9622,7.9623,188.5877,-77.8803,194054.1286,43.4762,31.6927
223.5,8.296,1.2,-64.0,193672.0,43.6,32.44065
4.5227,7.6293,192.1272,-78.7021,194055.6299,43.6425,31.9968
215.6,8.128,-231.2,-78.0,194056.0,44.6,32.45137
214.6,8.288,1.2,-81.0,193816.0,44.6,30.68173
225.1,8.288,1.2,-73.0,193672.0,43.6,32.10817
220.9,8.28,1.2,-82.0,193676.0,42.6,31.62554
220.8,8.288,1.2,-81.0,193624.0,45.6,30.68173
218.9,8.288,1.2,-74.0,193672.0,42.6,30.64956
3.4997,7.7462,190.883,-77.9419,194057.6826,43.8377,31.6946
2.3359,7.9043,190.6696,-78.9614,194055.7483,43.5918,31.694
226.0,8.288,1.2,-68.0,193672.0,43.6,32.11889
4.5235,7.2877,193.3976,-77.3182,194056.6478,43.6411,31.6961
3.2643,7.0959,188.8783,-78.0067,194055.8174,43.6876,31.6077
2.3465,7.3697,190.3588,-78.6743,194056.2091,43.5695,31.7929
3.6494,7.0491,188.5905,-77.6092,194057.5977,43.6737,31.7659
226.0,8.288,1.2,-70.0,193672.0,43.6,32.35485
0.4533,7.5915,189.0116,-77.9181,194054.8371,43.6253,31.7381
2.5607,7.2786,189.6321,-78.0092,194055.4709,43.6106,31.6917
227.1,8.288,1.2,-81.0,193676.0,44.6,30.5423
219.7,8.144,-232.8,-70.0,194056.0,43.6,32.60152
225.7,8.288,1.2,-74.0,193672.0,43.6,32.32267
1.3421,7.4424,192.119,-78.7959,194056.3729,43.7292,31.5776
225.1,8.288,1.2,-77.0,193672.0,43.6,31.96874
224.2,8.288,1.2,-76.0,193672.0,43.6,32.01164
0.5606,7.5876,188.1136,-78.1289,194055.4112,43.5708,31.7585
226.9,8.288,1.2,-72.0,193672.0,43.6,32.15107
224.9,8.288,1.2,-77.0,193672.0,43.6,31.99019
4.3398,7.4527,189.6938,-77.5244,194056.9784,43.557,31.7225
218.5,8.288,1.2,-74.0,193676.0,41.6,30.86406
4.0658,7.5106,188.6556,-77.3133,194056.0202,43.5759,31.7841
2.0782,7.1272,190.8456,-77.8067,194056.9433,43.4501,31.6709
224.3,8.288,1.2,-80.0,193676.0,42.6,31.13218
2.6475,7.1039,188.6358,-77.6147,194055.3945,43.4747,31.8979
222.5,8.128,-116.8,-72.0,193676.0,43.6,32.86965
2.2846,7.4016,190.1227,-77.5853,194055.2351,43.6282,31.6857
222.5,8.28,1.2,-73.0,193676.0,41.6,30.83188
0.7175,7.3033,185.2486,-77.1465,194055.541,43.7091,31.5772
222.4,8.28,1.2,-76.0,193676.0,42.6,31.49684
2.9513,7.3912,190.7438,-77.7962,194055.5963,43.6521,31.5564
2.9872,7.6744,191.5958,-78.5526,194055.4283,43.4156,31.7493
2.8624,7.9502,188.2026,-78.07,194056.7586,43.6787,31.6277
1.8718,7.195,191.7147,-77.5125,194055.598,43.6892,31.743
225.0,8.288,1.2,-78.0,193672.0,43.6,32.00092
226.5,8.288,1.2,-68.0,193672.0,43.6,32.36557
2.6621,7.2224,189.456,-77.5299,194058.2903,43.7471,31.7508
2.8418,7.0104,191.664,-78.3682,194055.7637,43.6022,31.7667
225.4,8.12,-123.2,-63.0,193684.0,43.6,32.88037
0.3763,7.6694,187.8881,-77.9586,194055.9289,43.5177,31.7716
3.7443,7.3728,191.9403,-77.5055,194054.7372,43.5508,31.5875
4.699,7.0685,188.2546,-77.4075,194057.6863,43.6964,31.7373
223.3,8.288,1.2,-65.0,193672.0,43.6,32.55862
228.2,8.288,1.2,-68.0,193676.0,43.6,32.96618
227.9,8.288,1.2,-79.0,193672.0,42.6,32.02237
2.6503,7.2064,191.3523,-78.4101,194056.6656,43.5023,31.7378
4.3514,7.6578,187.869,-78.7155,194056.5977,43.559,31.9421
224.8,8.12,-116.0,-70.0,193676.0,43.6,32.8053
225.0,8.296,1.2,-76.0,192100.0,42.6,30.76753
226.1,8.288,1.2,-72.0,193672.0,43.6,32.11889
227.1,8.288,1.2,-69.0,193672.0,43.6,32.40847
0.0195,7.9864,193.1609,-78.6261,194055.6147,43.5645,31.7421
3.9933,7.8539,188.327,-78.8667,194057.0965,43.4758,31.6208
3.8238,7.3552,190.8435,-77.4991,194055.5453,43.5398,31.6495
0.1142,7.3921,186.6245,-78.7416,194055.5759,43.6258,31.6465
224.4,8.288,1.2,-74.0,193672.0,43.6,32.32267
3.5106,7.792,189.4817,-77.7401,194055.9492,43.6523,31.6417
3.801,7.6486,190.7242,-79.1307,194058.2395,43.5193,31.6817
1.3485,7.0004,189.4388,-78.5639,194058.4184,43.6171,31.8652
226.6,8.28,1.2,-72.0,193672.0,43.6,32.11889
3.3106,7.8591,189.48,-77.8697,194057.3165,43.4695,31.5481
4.5098,7.6691,189.4595,-78.2108,194056.7911,43.4292,31.7161
225.2,8.288,1.2,-76.0,193676.0,42.6,31.42176
2.1473,7.746,191.8748,-78.4321,194054.9017,43.6318,31.8138
217.6,8.136,-230.4,-89.0,194056.0,43.6,32.5908
3.3034,7.7066,190.6133,-77.3978,194056.2594,43.4978,31.6863
224.5,8.288,1.2,-84.0,193676.0,43.6,31.43249
224.5,8.12,-117.2,-74.0,193676.0,43.6,32.77312
4.09,7.49,191.5758,-77.7454,194056.6291,43.7405,31.7104
4.7895,7.8165,191.1386,-78.5657,194055.6671,43.4567,31.762
226.3,8.288,1.2,-82.0,193672.0,42.6,31.50756
225.6,8.288,1.2,-74.0,193676.0,42.6,31.64699
222.3,8.288,1.2,-82.0,193676.0,42.6,31.67916
226.0,8.288,1.2,-75.0,193676.0,42.6,31.46466
0.6211,7.5196,189.1981,-77.271,194055.1003,43.5877,31.6951
227.0,8.288,1.2,-65.0,193620.0,42.6,32.06527
2.7956,7.9203,188.2357,-77.3706,194056.1274,43.5294,31.6389
219.1,8.288,1.2,-80.0,193672.0,41.6,30.84261
1.851,7.7422,187.4667,-77.1175,194055.8512,43.6568,31.8871
213.9,8.288,1.2,-72.0,192104.0,42.6,30.67101
224.9,8.288,1.2,-76.0,193676.0,42.6,31.71134
225.0,8.28,1.2,-79.0,193676.0,42.6,31.14291
225.3,8.28,1.2,-76.0,192100.0,42.6,31.37886
221.8,8.288,1.2,-65.0,193676.0,43.6,32.88037
1.2455,7.1148,191.5395,-78.4279,194053.4573,43.6549,31.6409
2.0544,7.9387,188.514,-76.7778,194055.992,43.6143,31.6525
1.3995,7.119,190.2671,-77.5491,194055.8608,43.6129,31.8246
1.3301,7.7428,185.3265,-77.6394,194056.7788,43.6037,31.6326
222.7,8.28,1.2,-75.0,193672.0,41.6,30.86406
217.2,8.12,-230.0,-81.0,194064.0,43.6,32.17252
1.4632,7.5252,188.6114,-78.4365,194058.0407,43.3359,31.6085
226.2,8.288,1.2,-66.0,193672.0,42.6,32.14034
227.8,8.288,1.2,-70.0,193676.0,43.6,32.15107
229.3,8.288,1.2,-64.0,193676.0,43.6,33.07343
220.6,8.288,1.2,-66.0,193676.0,43.6,32.90182
0.3795,7.8657,192.3905,-78.575,194055.6073,43.7688,31.7479
225.7,8.288,1.2,-74.0,193676.0,42.6,31.56119
3.8705,7.0394,194.0668,-78.1445,194055.7999,43.5683,31.7057
1.8231,7.4494,190.6771,-78.3964,194057.2418,43.4801,31.6937
225.0,8.288,1.2,-73.0,193672.0,43.6,31.97947
220.3,8.112,-230.4,-81.0,194056.0,43.6,32.01164
226.3,8.288,1.2,-74.0,193676.0,42.6,31.67916
2.7464,7.048,192.9912,-77.1583,194055.8029,43.6046,31.7223
218.7,8.288,1.2,-85.0,193812.0,45.6,30.69246
3.0769,7.9009,191.0765,-77.7754,194056.1851,43.6426,31.694
225.7,8.288,1.2,-82.0,193604.0,42.6,31.49684
223.9,8.288,1.2,-82.0,193672.0,43.6,31.46466
2.0747,7.9772,193.1756,-77.9449,194056.4931,43.7011,31.7256
218.5,8.12,-131.2,-69.0,193684.0,43.6,32.88037
223.0,8.288,1.2,-88.0,193676.0,41.6,30.97131
3.4798,7.5237,188.8312,-78.1247,194055.0807,43.5585,31.7392
2.5997,7.4283,190.4574,-78.5833,194055.2168,43.7296,31.9009
225.8,8.288,1.2,-78.0,191196.0,42.6,31.02493
225.2,8.288,1.2,-78.0,193676.0,43.6,30.56376
229.1,8.288,1.2,-78.0,193676.0,41.6,30.93913
3.9745,7.8803,188.8162,-78.0888,194056.9422,43.8119,31.7266
2.5146,7.3897,188.2949,-77.6327,194055.7337,43.6384,31.6866
3.016,7.5041,191.7774,-79.0024,194056.5101,43.4839,31.7429
216.2,8.288,1.2,-78.0,193676.0,43.6,30.69246
224.2,8.296,1.2,-76.0,192100.0,43.6,31.99019
223.3,8.288,1.2,-63.0,193672.0,43.6,32.4192
224.3,8.288,1.2,-76.0,193672.0,42.6,30.85333
224.1,8.288,1.2,-85.0,193676.0,44.6,30.62811
225.0,8.288,1.2,-79.0,193672.0,43.6,32.2047
1.8935,7.4288,193.9975,-77.837,194057.1606,43.7083,31.7301
1.3084,7.8993,190.4398,-78.4602,194057.2292,43.5464,31.6594
1.1501,7.4448,190.9576,-77.9014,194055.5407,43.5259,31.7654
4.3392,7.12,189.7665,-78.2152,194057.2124,43.5614,31.571
2.1511,7.7155,189.6108,-77.7947,194056.237,43.6793,31.6079
3.4109,7.9774,191.1237,-78.2597,194056.0324,43.5945,31.7943
223.0,8.112,-146.0,-64.0,192120.0,43.6,32.77312
1.8956,7.401,191.8184,-77.8164,194057.2106,43.8144,31.7914
3.6207,7.445,189.1492,-78.0646,194054.4435,43.4048,31.8453
227.9,8.288,1.2,-70.0,193672.0,43.6,32.07599
224.8,8.288,1.2,-76.0,193676.0,42.6,31.55046
223.9,8.288,1.2,-83.0,193672.0,41.6,31.10001
0.054,7.8376,192.1652,-77.805,194054.8391,43.689,31.6814
0.803,7.6551,191.8894,-77.7059,194057.153,43.5682,31.9219
221.9,8.144,-106.8,-74.0,193676.0,44.6,32.934
1.7177,7.9385,190.1857,-77.79,194056.038,43.7683,31.6339
229.0,8.288,1.2,-81.0,193676.0,42.6,31.85077
223.9,8.288,1.2,-82.0,193672.0,41.6,31.03566
0.738,7.5445,188.7206,-78.413,194055.9939,43.6779,31.841
2.0971,7.8672,191.9601,-77.5411,194056.7937,43.6934,31.5776
0.5198,7.4657,189.8126,-78.475,194056.4098,43.5219,31.7832
227.7,8.288,1.2,-82.0,193672.0,42.6,31.89367
2.246,7.6443,187.9942,-79.2135,194057.4016,43.5607,31.814
1.6771,7.9602,185.9887,-77.9683,194054.6447,43.5918,31.7512
215.1,8.12,-230.0,-78.0,194064.0,43.6,32.2047
1.5471,7.2362,190.5117,-78.4241,194056.2048,43.5124,31.7575
1.923,7.5692,188.7086,-78.2292,194056.921,43.642,31.9523
3.7295,7.703,189.148,-77.8506,194057.2437,43.3792,31.8127
1.4711,7.3754,193.3668,-78.1697,194055.791,43.6319,31.7221
0.7432,7.0435,192.2224,-78.5373,194058.4954,43.5495,31.8026
